,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,Annual_uncertainty
2048,1.1462806327938713,1.146865125826,1.147449618858129,1.1480341118902577,1.1486186049223865,1.1492030979545154,1.1497875909866442,1.150372084018773,1.1509565770509018,1.1515410700830306,1.1521255631151595,1.1527100561472883,1.1494953444705798,0.0020177006500556745
2049,1.153294549179417,1.153879042211546,1.1544635352436747,1.1550480282758036,1.1556325213079324,1.1562170143400612,1.15680150737219,1.1573860004043188,1.1579704934364476,1.1585549864685765,1.1591394795007053,1.159723972532834,1.1565092608561256,0.0020177006500556745
2050,1.160308465564963,1.1608929585970917,1.1614774516292206,1.1620619446613494,1.1626464376934782,1.163230930725607,1.1638154237577358,1.1643999167898647,1.1649844098219935,1.1655689028541223,1.166153395886251,1.16673788891838,1.1635231772416714,0.0020177006500556745
2051,1.1673223819505087,1.1679068749826376,1.1684913680147664,1.1690758610468952,1.169660354079024,1.1702448471111528,1.1708293401432817,1.1714138331754105,1.1719983262075393,1.1725828192396681,1.173167312271797,1.1737518053039258,1.1705370936272173,0.0020177006500556745
2052,1.1743362983360546,1.1749207913681834,1.1755052844003122,1.176089777432441,1.1766742704645698,1.1772587634966987,1.1778432565288275,1.1784277495609563,1.1790122425930851,1.179596735625214,1.1801812286573428,1.1807657216894716,1.177551010012763,0.0020177006500556745
2053,1.1813502147216004,1.1819347077537292,1.182519200785858,1.1831036938179869,1.1836881868501157,1.1842726798822445,1.1848571729143733,1.1854416659465021,1.186026158978631,1.1866106520107598,1.1871951450428886,1.1877796380750174,1.184564926398309,0.0020177006500556745
2054,1.1883641311071462,1.188948624139275,1.1895331171714039,1.1901176102035327,1.1907021032356615,1.1912865962677903,1.1918710892999191,1.192455582332048,1.1930400753641768,1.1936245683963056,1.1942090614284344,1.1947935544605632,1.1915788427838547,0.0020177006500556745
2055,1.195378047492692,1.1959625405248209,1.1965470335569497,1.1971315265890785,1.1977160196212073,1.1983005126533361,1.198885005685465,1.1994694987175938,1.2000539917497226,1.2006384847818514,1.2012229778139802,1.201807470846109,1.1985927591694006,0.0020177006500556745
2056,1.2023919638782379,1.2029764569103667,1.2035609499424955,1.2041454429746243,1.2047299360067532,1.205314429038882,1.2058989220710108,1.2064834151031396,1.2070679081352684,1.2076524011673972,1.208236894199526,1.2088213872316549,1.2056066755549464,0.0020177006500556745
2057,1.2094058802637837,1.2099903732959125,1.2105748663280413,1.2111593593601702,1.211743852392299,1.2123283454244278,1.2129128384565566,1.2134973314886854,1.2140818245208143,1.214666317552943,1.215250810585072,1.2158353036172007,1.2126205919404922,0.0020177006500556745
2058,1.2164197966493295,1.2170042896814584,1.2175887827135872,1.218173275745716,1.2187577687778448,1.2193422618099736,1.2199267548421024,1.2205112478742313,1.22109574090636,1.221680233938489,1.2222647269706177,1.2228492200027465,1.219634508326038,0.0020177006500556745
2059,1.2234337130348754,1.2240182060670042,1.224602699099133,1.2251871921312618,1.2257716851633906,1.2263561781955195,1.2269406712276483,1.227525164259777,1.228109657291906,1.2286941503240347,1.2292786433561635,1.2298631363882924,1.2266484247115839,0.0020177006500556745
2060,1.2304476294204212,1.23103212245255,1.2316166154846788,1.2322011085168076,1.2327856015489365,1.2333700945810653,1.233954587613194,1.234539080645323,1.2351235736774517,1.2357080667095806,1.2362925597417094,1.2368770527738382,1.2336623410971297,0.0020177006500556745
2061,1.237461545805967,1.2380460388380958,1.2386305318702246,1.2392150249023535,1.2397995179344823,1.240384010966611,1.24096850399874,1.2415529970308687,1.2421374900629976,1.2427219830951264,1.2433064761272552,1.243890969159384,1.2406762574826755,0.0020177006500556745
2062,1.2444754621915128,1.2450599552236417,1.2456444482557705,1.2462289412878993,1.2468134343200281,1.247397927352157,1.2479824203842858,1.2485669134164146,1.2491514064485434,1.2497358994806722,1.250320392512801,1.2509048855449298,1.2476901738682213,0.0020177006500556745
2063,1.2514893785770587,1.2520738716091875,1.2526583646413163,1.2532428576734451,1.253827350705574,1.2544118437377028,1.2549963367698316,1.2555808298019604,1.2561653228340892,1.256749815866218,1.2573343088983469,1.2579188019304757,1.2547040902537672,0.0020177006500556745
2064,1.2585032949626045,1.2590877879947333,1.2596722810268621,1.260256774058991,1.2608412670911198,1.2614257601232486,1.2620102531553774,1.2625947461875062,1.263179239219635,1.2637637322517639,1.2643482252838927,1.2649327183160215,1.261718006639313,0.0020177006500556745
2065,1.2655172113481503,1.2661017043802791,1.266686197412408,1.2672706904445368,1.2678551834766656,1.2684396765087944,1.2690241695409232,1.269608662573052,1.2701931556051809,1.2707776486373097,1.2713621416694385,1.2719466347015673,1.2687319230248588,0.0020177006500556745
2066,1.2725311277336961,1.273115620765825,1.2737001137979538,1.2742846068300826,1.2748690998622114,1.2754535928943402,1.276038085926469,1.2766225789585979,1.2772070719907267,1.2777915650228555,1.2783760580549843,1.2789605510871132,1.2757458394104046,0.0020177006500556745
2067,1.279545044119242,1.2801295371513708,1.2807140301834996,1.2812985232156284,1.2818830162477572,1.282467509279886,1.2830520023120149,1.2836364953441437,1.2842209883762725,1.2848054814084013,1.2853899744405302,1.285974467472659,1.2827597557959505,0.0020177006500556745
2068,1.2865589605047878,1.2871434535369166,1.2877279465690454,1.2883124396011743,1.288896932633303,1.289481425665432,1.2900659186975607,1.2906504117296895,1.2912349047618183,1.2918193977939472,1.292403890826076,1.2929883838582048,1.2897736721814963,0.0020177006500556745
2069,1.2935728768903336,1.2941573699224624,1.2947418629545913,1.29532635598672,1.295910849018849,1.2964953420509777,1.2970798350831065,1.2976643281152354,1.2982488211473642,1.298833314179493,1.2994178072116218,1.3000023002437506,1.2967875885670421,0.0020177006500556745
2070,1.3005867932758794,1.3011712863080083,1.301755779340137,1.302340272372266,1.3029247654043947,1.3035092584365235,1.3040937514686524,1.3046782445007812,1.30526273753291,1.3058472305650388,1.3064317235971676,1.3070162166292965,1.303801504952588,0.0020177006500556745
2071,1.3076007096614253,1.308185202693554,1.308769695725683,1.3093541887578117,1.3099386817899406,1.3105231748220694,1.3111076678541982,1.311692160886327,1.3122766539184558,1.3128611469505846,1.3134456399827135,1.3140301330148423,1.3108154213381338,0.0020177006500556745
2072,1.314614626046971,1.3151991190791,1.3157836121112287,1.3163681051433576,1.3169525981754864,1.3175370912076152,1.318121584239744,1.3187060772718728,1.3192905703040017,1.3198750633361305,1.3204595563682593,1.321044049400388,1.3178293377236796,0.0020177006500556745
2073,1.321628542432517,1.3222130354646457,1.3227975284967746,1.3233820215289034,1.3239665145610322,1.324551007593161,1.3251355006252898,1.3257199936574187,1.3263044866895475,1.3268889797216763,1.3274734727538051,1.328057965785934,1.3248432541092254,0.0020177006500556745
2074,1.3286424588180628,1.3292269518501916,1.3298114448823204,1.3303959379144492,1.330980430946578,1.3315649239787068,1.3321494170108357,1.3327339100429645,1.3333184030750933,1.3339028961072221,1.334487389139351,1.3350718821714798,1.3318571704947713,0.0020177006500556745
2075,1.3356563752036086,1.3362408682357374,1.3368253612678662,1.337409854299995,1.3379943473321239,1.3385788403642527,1.3391633333963815,1.3397478264285103,1.3403323194606391,1.340916812492768,1.3415013055248968,1.3420857985570256,1.338871086880317,0.0020177006500556745
2076,1.3426702915891544,1.3432547846212832,1.343839277653412,1.3444237706855409,1.3450082637176697,1.3455927567497985,1.3461772497819273,1.3467617428140561,1.347346235846185,1.3479307288783138,1.3485152219104426,1.3490997149425714,1.345885003265863,0.0020177006500556745
2077,1.3496842079747002,1.350268701006829,1.3508531940389579,1.3514376870710867,1.3520221801032155,1.3526066731353443,1.3531911661674731,1.353775659199602,1.3543601522317308,1.3549446452638596,1.3555291382959884,1.3561136313281172,1.3528989196514087,0.0020177006500556745
2078,1.356698124360246,1.3572826173923749,1.3578671104245037,1.3584516034566325,1.3590360964887613,1.3596205895208902,1.360205082553019,1.3607895755851478,1.3613740686172766,1.3619585616494054,1.3625430546815342,1.363127547713663,1.3599128360369546,0.0020177006500556745
2079,1.3637120407457919,1.3642965337779207,1.3648810268100495,1.3654655198421783,1.3660500128743072,1.366634505906436,1.3672189989385648,1.3678034919706936,1.3683879850028224,1.3689724780349513,1.36955697106708,1.370141464099209,1.3669267524225004,0.0020177006500556745
2080,1.3707259571313377,1.3713104501634665,1.3718949431955954,1.3724794362277242,1.373063929259853,1.3736484222919818,1.3742329153241106,1.3748174083562394,1.3754019013883683,1.375986394420497,1.376570887452626,1.3771553804847547,1.3739406688080462,0.0020177006500556745
2081,1.3777398735168835,1.3783243665490124,1.3789088595811412,1.37949335261327,1.3800778456453988,1.3806623386775276,1.3812468317096565,1.3818313247417853,1.382415817773914,1.383000310806043,1.3835848038381717,1.3841692968703005,1.380954585193592,0.0020177006500556745
2082,1.3847537899024294,1.3853382829345582,1.385922775966687,1.3865072689988158,1.3870917620309446,1.3876762550630735,1.3882607480952023,1.388845241127331,1.38942973415946,1.3900142271915887,1.3905987202237176,1.3911832132558464,1.3879685015791379,0.0020177006500556745
2083,1.3917677062879752,1.392352199320104,1.3929366923522328,1.3935211853843616,1.3941056784164905,1.3946901714486193,1.395274664480748,1.395859157512877,1.3964436505450057,1.3970281435771346,1.3976126366092634,1.3981971296413922,1.3949824179646837,0.0020177006500556745
2084,1.398781622673521,1.3993661157056498,1.3999506087377787,1.4005351017699075,1.4011195948020363,1.4017040878341651,1.402288580866294,1.4028730738984228,1.4034575669305516,1.4040420599626804,1.4046265529948092,1.405211046026938,1.4019963343502295,0.0020177006500556745
2085,1.4057955390590668,1.4063800320911957,1.4069645251233245,1.4075490181554533,1.4081335111875821,1.408718004219711,1.4093024972518398,1.4098869902839686,1.4104714833160974,1.4110559763482262,1.411640469380355,1.4122249624124839,1.4090102507357753,0.0020177006500556745
2086,1.4128094554446127,1.4133939484767415,1.4139784415088703,1.4145629345409991,1.415147427573128,1.4157319206052568,1.4163164136373856,1.4169009066695144,1.4174853997016432,1.418069892733772,1.4186543857659009,1.4192388787980297,1.4160241671213212,0.0020177006500556745
2087,1.4198233718301585,1.4204078648622873,1.4209923578944161,1.421576850926545,1.4221613439586738,1.4227458369908026,1.4233303300229314,1.4239148230550602,1.424499316087189,1.4250838091193179,1.4256683021514467,1.4262527951835755,1.423038083506867,0.0020177006500556745
2088,1.4268372882157043,1.4274217812478331,1.428006274279962,1.4285907673120908,1.4291752603442196,1.4297597533763484,1.4303442464084772,1.430928739440606,1.4315132324727349,1.4320977255048637,1.4326822185369925,1.4332667115691213,1.4300519998924128,0.0020177006500556745
2089,1.4338512046012502,1.434435697633379,1.4350201906655078,1.4356046836976366,1.4361891767297654,1.4367736697618942,1.437358162794023,1.4379426558261519,1.4385271488582807,1.4391116418904095,1.4396961349225383,1.4402806279546672,1.4370659162779587,0.0020177006500556745
2090,1.440865120986796,1.4414496140189248,1.4420341070510536,1.4426186000831824,1.4432030931153113,1.44378758614744,1.444372079179569,1.4449565722116977,1.4455410652438265,1.4461255582759553,1.4467100513080842,1.447294544340213,1.4440798326635045,0.0020177006500556745
2091,1.4478790373723418,1.4484635304044706,1.4490480234365994,1.4496325164687283,1.450217009500857,1.450801502532986,1.4513859955651147,1.4519704885972435,1.4525549816293724,1.4531394746615012,1.45372396769363,1.4543084607257588,1.4510937490490503,0.0020177006500556745
2092,1.4548929537578876,1.4554774467900164,1.4560619398221453,1.456646432854274,1.457230925886403,1.4578154189185317,1.4583999119506605,1.4589844049827894,1.4595688980149182,1.460153391047047,1.4607378840791758,1.4613223771113046,1.4581076654345961,0.0020177006500556745
2093,1.4619068701434335,1.4624913631755623,1.463075856207691,1.46366034923982,1.4642448422719487,1.4648293353040776,1.4654138283362064,1.4659983213683352,1.466582814400464,1.4671673074325928,1.4677518004647216,1.4683362934968505,1.465121581820142,0.0020177006500556745
2094,1.4689207865289793,1.469505279561108,1.470089772593237,1.4706742656253657,1.4712587586574946,1.4718432516896234,1.4724277447217522,1.473012237753881,1.4735967307860098,1.4741812238181387,1.4747657168502675,1.4753502098823963,1.4721354982056878,0.0020177006500556745
2095,1.475934702914525,1.476519195946654,1.4771036889787827,1.4776881820109116,1.4782726750430404,1.4788571680751692,1.479441661107298,1.4800261541394268,1.4806106471715557,1.4811951402036845,1.4817796332358133,1.4823641262679421,1.4791494145912336,0.0020177006500556745
2096,1.482948619300071,1.4835331123321998,1.4841176053643286,1.4847020983964574,1.4852865914285862,1.485871084460715,1.4864555774928438,1.4870400705249727,1.4876245635571015,1.4882090565892303,1.4887935496213591,1.489378042653488,1.4861633309767794,0.0020177006500556745
2097,1.4899625356856168,1.4905470287177456,1.4911315217498744,1.4917160147820032,1.492300507814132,1.4928850008462609,1.4934694938783897,1.4940539869105185,1.4946384799426473,1.4952229729747761,1.495807466006905,1.4963919590390338,1.4931772473623253,0.0020177006500556745
2098,1.4969764520711626,1.4975609451032914,1.4981454381354202,1.498729931167549,1.4993144241996779,1.4998989172318067,1.5004834102639355,1.5010679032960643,1.5016523963281931,1.502236889360322,1.5028213823924508,1.5034058754245796,1.500191163747871,0.0020177006500556745
2099,1.5039903684567084,1.5045748614888372,1.505159354520966,1.5057438475530949,1.5063283405852237,1.5069128336173525,1.5074973266494813,1.5080818196816101,1.508666312713739,1.5092508057458678,1.5098352987779966,1.5104197918101254,1.507205080133417,0.0020177006500556745
2100,1.5110042848422542,1.511588777874383,1.5121732709065119,1.5127577639386407,1.5133422569707695,1.5139267500028983,1.5145112430350272,1.515095736067156,1.5156802290992848,1.5162647221314136,1.5168492151635424,1.5174337081956712,1.5142189965189627,0.0020177006500556745
2101,1.5180182012278,1.5186026942599289,1.5191871872920577,1.5197716803241865,1.5203561733563153,1.5209406663884442,1.521525159420573,1.5221096524527018,1.5226941454848306,1.5232786385169594,1.5238631315490883,1.524447624581217,1.5212329129045086,0.0020177006500556745
2102,1.525032117613346,1.5256166106454747,1.5262011036776035,1.5267855967097324,1.5273700897418612,1.52795458277399,1.5285390758061188,1.5291235688382476,1.5297080618703764,1.5302925549025053,1.530877047934634,1.531461540966763,1.5282468292900544,0.0020177006500556745
2103,1.5320460339988917,1.5326305270310205,1.5332150200631494,1.5337995130952782,1.534384006127407,1.5349684991595358,1.5355529921916646,1.5361374852237935,1.5367219782559223,1.537306471288051,1.53789096432018,1.5384754573523087,1.5352607456756002,0.0020177006500556745
2104,1.5390599503844375,1.5396444434165664,1.5402289364486952,1.540813429480824,1.5413979225129528,1.5419824155450816,1.5425669085772105,1.5431514016093393,1.543735894641468,1.544320387673597,1.5449048807057257,1.5454893737378546,1.542274662061146,0.0020177006500556745
2105,1.5460738667699834,1.5466583598021122,1.547242852834241,1.5478273458663698,1.5484118388984986,1.5489963319306275,1.5495808249627563,1.550165317994885,1.550749811027014,1.5513343040591427,1.5519187970912716,1.5525032901234004,1.5492885784466919,0.0020177006500556745
2106,1.5530877831555292,1.553672276187658,1.5542567692197868,1.5548412622519157,1.5554257552840445,1.5560102483161733,1.5565947413483021,1.557179234380431,1.5577637274125598,1.5583482204446886,1.5589327134768174,1.5595172065089462,1.5563024948322377,0.0020177006500556745
2107,1.560101699541075,1.5606861925732038,1.5612706856053327,1.5618551786374615,1.5624396716695903,1.5630241647017191,1.563608657733848,1.5641931507659768,1.5647776437981056,1.5653621368302344,1.5659466298623632,1.566531122894492,1.5633164112177835,0.0020177006500556745
2108,1.5671156159266209,1.5677001089587497,1.5682846019908785,1.5688690950230073,1.5694535880551361,1.570038081087265,1.5706225741193938,1.5712070671515226,1.5717915601836514,1.5723760532157802,1.572960546247909,1.5735450392800379,1.5703303276033294,0.0020177006500556745
2109,1.5741295323121667,1.5747140253442955,1.5752985183764243,1.5758830114085531,1.576467504440682,1.5770519974728108,1.5776364905049396,1.5782209835370684,1.5788054765691972,1.579389969601326,1.5799744626334549,1.5805589556655837,1.5773442439888752,0.0020177006500556745
2110,1.5811434486977125,1.5817279417298413,1.5823124347619701,1.582896927794099,1.5834814208262278,1.5840659138583566,1.5846504068904854,1.5852348999226142,1.585819392954743,1.5864038859868719,1.5869883790190007,1.5875728720511295,1.584358160374421,0.0020177006500556745
2111,1.5881573650832583,1.5887418581153872,1.589326351147516,1.5899108441796448,1.5904953372117736,1.5910798302439024,1.5916643232760312,1.59224881630816,1.5928333093402889,1.5934178023724177,1.5940022954045465,1.5945867884366753,1.5913720767599668,0.0020177006500556745
2112,1.5951712814688042,1.595755774500933,1.5963402675330618,1.5969247605651906,1.5975092535973194,1.5980937466294483,1.598678239661577,1.599262732693706,1.5998472257258347,1.6004317187579635,1.6010162117900923,1.6016007048222212,1.5983859931455127,0.0020177006500556745
2113,1.60218519785435,1.6027696908864788,1.6033541839186076,1.6039386769507364,1.6045231699828653,1.605107663014994,1.605692156047123,1.6062766490792517,1.6068611421113805,1.6074456351435094,1.6080301281756382,1.608614621207767,1.6053999095310585,0.0020177006500556745
2114,1.6091991142398958,1.6097836072720246,1.6103681003041534,1.6109525933362823,1.611537086368411,1.61212157940054,1.6127060724326687,1.6132905654647975,1.6138750584969264,1.6144595515290552,1.615044044561184,1.6156285375933128,1.6124138259166043,0.0020177006500556745
2115,1.6162130306254416,1.6167975236575705,1.6173820166896993,1.617966509721828,1.618551002753957,1.6191354957860857,1.6197199888182146,1.6203044818503434,1.6208889748824722,1.621473467914601,1.6220579609467298,1.6226424539788586,1.6194277423021501,0.0020177006500556745
2116,1.6232269470109875,1.6238114400431163,1.624395933075245,1.624980426107374,1.6255649191395027,1.6261494121716316,1.6267339052037604,1.6273183982358892,1.627902891268018,1.6284873843001468,1.6290718773322757,1.6296563703644045,1.626441658687696,0.0020177006500556745
2117,1.6302408633965333,1.630825356428662,1.631409849460791,1.6319943424929197,1.6325788355250486,1.6331633285571774,1.6337478215893062,1.634332314621435,1.6349168076535638,1.6355013006856927,1.6360857937178215,1.6366702867499503,1.6334555750732418,0.0020177006500556745
2118,1.6372547797820791,1.637839272814208,1.6384237658463368,1.6390082588784656,1.6395927519105944,1.6401772449427232,1.640761737974852,1.6413462310069808,1.6419307240391097,1.6425152170712385,1.6430997101033673,1.6436842031354961,1.6404694914587876,0.0020177006500556745
2119,1.644268696167625,1.6448531891997538,1.6454376822318826,1.6460221752640114,1.6466066682961402,1.647191161328269,1.6477756543603979,1.6483601473925267,1.6489446404246555,1.6495291334567843,1.6501136264889131,1.650698119521042,1.6474834078443334,0.0020177006500556745
2120,1.6512826125531708,1.6518671055852996,1.6524515986174284,1.6530360916495572,1.653620584681686,1.6542050777138149,1.6547895707459437,1.6553740637780725,1.6559585568102013,1.6565430498423301,1.657127542874459,1.6577120359065878,1.6544973242298793,0.0020177006500556745
2121,1.6582965289387166,1.6588810219708454,1.6594655150029742,1.660050008035103,1.6606345010672319,1.6612189940993607,1.6618034871314895,1.6623879801636183,1.6629724731957471,1.663556966227876,1.6641414592600048,1.6647259522921336,1.661511240615425,0.0020177006500556745
2122,1.6653104453242624,1.6658949383563912,1.66647943138852,1.6670639244206489,1.6676484174527777,1.6682329104849065,1.6688174035170353,1.6694018965491642,1.669986389581293,1.6705708826134218,1.6711553756455506,1.6717398686776794,1.668525157000971,0.0020177006500556745
2123,1.6723243617098082,1.672908854741937,1.6734933477740659,1.6740778408061947,1.6746623338383235,1.6752468268704523,1.6758313199025812,1.67641581293471,1.6770003059668388,1.6775847989989676,1.6781692920310964,1.6787537850632253,1.6755390733865168,0.0020177006500556745
2124,1.679338278095354,1.679922771127483,1.6805072641596117,1.6810917571917405,1.6816762502238694,1.6822607432559982,1.682845236288127,1.6834297293202558,1.6840142223523846,1.6845987153845134,1.6851832084166423,1.685767701448771,1.6825529897720626,0.0020177006500556745
